Lote,Plaga,Larvas,E. Plagas,X,Y,Z
F28c,Opsiphanes cassina,0,EP9F28c,-90.36557402,16.25511803,149.539658
F28c,Opsiphanes cassina,0,EP10F28c,-90.366419,16.255646,147.559891
F28c,Opsiphanes cassina,0,EP11F28c,-90.36382497,16.25418998,150.360855
F28c,Opsiphanes cassina,0,EP12F28c,-90.36117604,16.25366603,151.323914
F28c,Opsiphanes cassina,0,EP13F28c,-90.36205396,16.25415604,151.583496
F28c,Opsiphanes cassina,0,EP14F28c,-90.36103698,16.25473204,152.249863
F28c,Opsiphanes cassina,0,EP15F28c,-90.36109004,16.25566998,151.941071
F28c,Opsiphanes cassina,0,EP16F28c,-90.36205798,16.25512599,150.639069
F28c,Opsiphanes cassina,0,EP17F28c,-90.36291897,16.25465501,151.144363
F28c,Opsiphanes cassina,0,EP18F28c,-90.36203301,16.25611799,151.921494
F28c,Opsiphanes cassina,0,EP19F28c,-90.36291403,16.25562203,151.858749
F28c,Opsiphanes cassina,0,EP20F28c,-90.36372598,16.25517804,151.132553
F28c,Opsiphanes cassina,0,EP21F28c,-90.36300103,16.25654102,152.299545
F28c,Opsiphanes cassina,0,EP22F28c,-90.364693,16.25758901,151.400833
F28c,Opsiphanes cassina,0,EP23F28c,-90.36644298,16.25658796,149.346695
F28c,Opsiphanes cassina,0,EP24F28c,-90.36732098,16.25610701,146.964005
F28c,Opsiphanes cassina,0,EP25F28c,-90.36554301,16.25577299,148.857727
F28d,Opsiphanes cassina,0,EP1F28d,-90.364017,16.25791197,116.278
F28d,Opsiphanes cassina,0,EP2F28d,-90.36311704,16.25742699,117.54921
F28d,Opsiphanes cassina,0,EP3F28d,-90.36311503,16.25832201,118.481575
F28d,Opsiphanes cassina,0,EP4F28d,-90.36226996,16.25694,123.556633
F28d,Opsiphanes cassina,0,EP5F28d,-90.36226401,16.25789998,123.223343
F28d,Opsiphanes cassina,0,EP6F28d,-90.36140998,16.25635997,127.399139
F28d,Opsiphanes cassina,0,EP7F28d,-90.36051404,16.25596401,129.845596
F28d,Opsiphanes cassina,0,EP8F28d,-90.36053399,16.25694201,129.430054
F28d,Opsiphanes cassina,0,EP9F28d,-90.35963796,16.25547501,133.536026
F28d,Opsiphanes cassina,0,EP10F28d,-90.35966001,16.25645704,133.321564
F28d,Opsiphanes cassina,0,EP11F28d,-90.35878401,16.25498702,136.688171
F28d,Opsiphanes cassina,0,EP12F28d,-90.35876599,16.25597801,138.067017
F28d,Opsiphanes cassina,0,EP13F28d,-90.357905,16.25449399,142.7677
F28d,Opsiphanes cassina,0,EP14F28d,-90.35790299,16.25532498,141.171036
F28d,Opsiphanes cassina,0,EP15F28d,-90.35528599,16.25402503,141.946487
F28d,Opsiphanes cassina,0,EP16F28d,-90.35441503,16.25451403,142.383362
F28d,Opsiphanes cassina,0,EP17F28d,-90.35438997,16.25353703,140.963196
F28d,Opsiphanes cassina,0,EP18F28d,-90.35355002,16.25405503,141.01828
F28d,Opsiphanes cassina,0,EP19F28d,-90.35705097,16.25403701,141.900665
F28d,Opsiphanes cassina,0,EP20F28d,-90.35878996,16.25402,139.546326
F28d,Opsiphanes cassina,0,EP21F28d,-90.35966202,16.254581,135.242706
F28d,Opsiphanes cassina,0,EP22F28d,-90.36054304,16.25500202,133.058624
F28d,Opsiphanes cassina,0,EP23F28d,-90.36055,16.25399804,143.629791
F28d,Opsiphanes cassina,0,EP24F28d,-90.35967199,16.25352002,144.918121
F28d,Opsiphanes cassina,0,EP25F28d,-90.35878602,16.25306496,147.440826
F28d,Opsiphanes cassina,0,EP26F28d,-90.35968197,16.25255601,147.76799
F28d,Opsiphanes cassina,0,EP27F28d,-90.35798103,16.25253104,148.550568
F28d,Opsiphanes cassina,0,EP28F28d,-90.35880597,16.25209099,147.346649
F28d,Opsiphanes cassina,0,EP29F28d,-90.35797901,16.25155002,147.355453
F28e,Opsiphanes cassina,0,EP1F28e,-90.37129702,16.25745297,145.704849
F28e,Opsiphanes cassina,0,EP2F28e,-90.37140699,16.25845604,145.433899
F28e,Opsiphanes cassina,0,EP3F28e,-90.372271,16.25896197,145.790604
F28e,Opsiphanes cassina,0,EP4F28e,-90.37051599,16.25896004,145.179962
F28e,Opsiphanes cassina,0,EP5F28e,-90.36964,16.25944301,144.99823
F28e,Opsiphanes cassina,0,EP6F28e,-90.37052698,16.25796796,145.211548
F28e,Opsiphanes cassina,0,EP7F28e,-90.36967403,16.25846601,144.776459
F28e,Opsiphanes cassina,0,EP8F28e,-90.37052698,16.25700303,146.071823
F28e,Opsiphanes cassina,0,EP9F28e,-90.36972801,16.25745096,144.388397
F28e,Opsiphanes cassina,0,EP10F28e,-90.36965098,16.25651202,146.214249
F28e,Opsiphanes cassina,0,EP11F28e,-90.36878102,16.25699499,145.374832
F28e,Opsiphanes cassina,1,EP12F28e,-90.369597,16.25558004,146.539032
F28e,Opsiphanes cassina,0,EP13F28e,-90.36876602,16.25602797,146.404175
F28e,Opsiphanes cassina,0,EP14F28e,-90.36614299,16.25752003,148.424225
F28e,Opsiphanes cassina,0,EP15F28e,-90.36703097,16.25701603,147.443024
F28e,Opsiphanes cassina,0,EP16F28e,-90.36790696,16.25651504,146.31424
F28e,Opsiphanes cassina,0,EP17F28e,-90.36702904,16.25796201,147.751144
F28e,Opsiphanes cassina,0,EP18F28e,-90.36789598,16.25749497,145.232971
F28e,Opsiphanes cassina,0,EP19F28e,-90.367022,16.25897496,148.21431
F28e,Opsiphanes cassina,0,EP20F28e,-90.36789699,16.25848697,145.960953
F28e,Opsiphanes cassina,0,EP21F28e,-90.36702502,16.259946,149.087341
F28e,Opsiphanes cassina,0,EP22F28e,-90.36789103,16.25946103,146.844315
F28e,Opsiphanes cassina,0,EP23F28e,-90.36877398,16.25896499,146.423874
F28e,Opsiphanes cassina,0,EP24F28e,-90.366878,16.26098804,147.042252
F28e,Opsiphanes cassina,0,EP25F28e,-90.36783102,16.26048404,147.820374
F28e,Opsiphanes cassina,0,EP26F28e,-90.36615397,16.26042,148.964722
F28e,Opsiphanes cassina,0,EP27F28e,-90.36439301,16.25944703,148.504944
F28e,Opsiphanes cassina,0,EP28F28e,-90.36357997,16.25892199,147.934372
F28e,Opsiphanes cassina,0,EP29F28e,-90.36439997,16.25847297,150.258301
F28e,Opsiphanes cassina,0,EP30F28e,-90.36527697,16.25894696,150.353729
F28e,Opsiphanes cassina,0,EP31F28e,-90.36615397,16.25942901,150.819061
F28e,Opsiphanes cassina,0,EP32F28e,-90.36527596,16.25797701,150.567276
F28e,Opsiphanes cassina,0,EP33F28e,-90.36623997,16.25849501,151.34288
F29a,Opsiphanes cassina,0,EP1F29a,-90.37961598,16.23483701,169.960175
F29a,Opsiphanes cassina,0,EP2F29a,-90.37775997,16.23483399,153.556122
F29a,Opsiphanes cassina,0,EP3F29a,-90.37870696,16.23537898,154.348801
F29a,Opsiphanes cassina,0,EP4F29a,-90.377895,16.23588902,153.945541
F29a,Opsiphanes cassina,0,EP5F29a,-90.37695799,16.23536197,156.789429
F29a,Opsiphanes cassina,0,EP6F29a,-90.376988,16.23635497,153.441116
F29a,Opsiphanes cassina,0,EP7F29a,-90.37605601,16.23490901,158.987289
F29a,Opsiphanes cassina,0,EP8F29a,-90.37607898,16.23587402,156.62944
F29a,Opsiphanes cassina,0,EP9F29a,-90.37607102,16.23686601,154.71727
F29a,Opsiphanes cassina,0,EP10F29a,-90.37519201,16.23529499,158.660599
F29a,Opsiphanes cassina,0,EP11F29a,-90.37520399,16.23635899,157.803635
F29a,Opsiphanes cassina,0,EP12F29a,-90.37432699,16.23490297,159.420242
F29a,Opsiphanes cassina,0,EP13F29a,-90.374314,16.23587997,157.03624
F29a,Opsiphanes cassina,0,EP14F29a,-90.374328,16.23679401,153.155716
F29a,Opsiphanes cassina,0,EP15F29a,-90.37344002,16.23540899,158.939713
F29a,Opsiphanes cassina,0,EP16F29a,-90.37344597,16.23638196,156.964676
F29a,Opsiphanes cassina,0,EP17F29a,-90.372588,16.235813,158.246674
F29a,Opsiphanes cassina,0,EP18F29a,-90.37258004,16.23685,159.67244
F29b,Opsiphanes cassina,0,EP1F29b,-90.37592601,16.23245797,165.226425
F29b,Opsiphanes cassina,0,EP2F29b,-90.37504901,16.23294798,164.440842
F29b,Opsiphanes cassina,0,EP3F29b,-90.37412901,16.23345399,163.699249
F29b,Opsiphanes cassina,0,EP4F29b,-90.37328001,16.23391299,172.11232
F29b,Opsiphanes cassina,0,EP5F29b,-90.37240603,16.23449704,172.155182
F29b,Opsiphanes cassina,0,EP6F29b,-90.37160103,16.23487799,171.399887
F29b,Opsiphanes cassina,0,EP7F29b,-90.37066997,16.23521796,184.724518
F29b,Opsiphanes cassina,0,EP8F29b,-90.37066896,16.23621298,181.044586
F29b,Opsiphanes cassina,0,EP9F29b,-90.36984603,16.23676803,180.201599
F29b,Opsiphanes cassina,0,EP10F29b,-90.36972499,16.23577897,147.449799
F29b,Opsiphanes cassina,0,EP11F29b,-90.36891396,16.236332,174.617126
F30a,Opsiphanes cassina,0,EP1F30a,-90.36337201,16.23052301,156.258728
F30a,Opsiphanes cassina,0,EP2F30a,-90.36251597,16.23098603,155.874451
F30a,Opsiphanes cassina,0,EP3F30a,-90.36164199,16.23141099,160.621841
F30a,Opsiphanes cassina,0,EP4F30a,-90.36237398,16.23183,154.359436
F30a,Opsiphanes cassina,0,EP5F30a,-90.36313296,16.23231498,156.157333
F30a,Opsiphanes cassina,0,EP6F30a,-90.36152498,16.23236803,159.898071
F30a,Opsiphanes cassina,0,EP7F30a,-90.36235001,16.232808,155.042664
F30a,Opsiphanes cassina,0,EP8F30a,-90.36315903,16.233297,159.51445
F30a,Opsiphanes cassina,0,EP9F30a,-90.36063499,16.23282099,161.10907
F30a,Opsiphanes cassina,0,EP10F30a,-90.36143504,16.23324998,155.619736
F30a,Opsiphanes cassina,0,EP11F30a,-90.362319,16.23382397,156.669296
F30a,Opsiphanes cassina,0,EP12F30a,-90.35979001,16.23328904,159.285675
F30a,Opsiphanes cassina,0,EP13F30a,-90.36071302,16.23384099,157.096893
F30a,Opsiphanes cassina,0,EP14F30a,-90.361443,16.23428497,153.764343
F30a,Opsiphanes cassina,0,EP15F30a,-90.35893396,16.23369296,159.177994
F30a,Opsiphanes cassina,0,EP16F30a,-90.35989403,16.23431297,156.176559
F30a,Opsiphanes cassina,0,EP17F30a,-90.36071797,16.23481597,155.68428
F30a,Opsiphanes cassina,0,EP18F30a,-90.35887303,16.23464699,155.168137
F30a,Opsiphanes cassina,0,EP19F30a,-90.35971901,16.23513398,153.829819
F30a,Opsiphanes cassina,0,EP20F30a,-90.35801204,16.23507799,155.282822
F30c,Opsiphanes cassina,0,EP1F30c,-90.35840004,16.22499799,146.872452
F30c,Opsiphanes cassina,0,EP2F30c,-90.35923404,16.226596,149.377213
F30c,Opsiphanes cassina,0,EP3F30c,-90.35837699,16.22606702,147.4384
F30c,Opsiphanes cassina,0,EP4F30c,-90.35834304,16.22706799,151.723312
F30c,Opsiphanes cassina,0,EP5F30c,-90.35741701,16.22651202,149.40387
F30c,Opsiphanes cassina,0,EP6F30c,-90.35750804,16.22759102,153.364899
F30c,Opsiphanes cassina,0,EP7F30c,-90.35739597,16.22853599,156.381439
F30c,Opsiphanes cassina,0,EP8F30c,-90.35664897,16.22805504,155.678757
F30c,Opsiphanes cassina,0,EP9F30c,-90.35655702,16.22898703,156.473206
F30c,Opsiphanes cassina,0,EP10F30c,-90.35573903,16.22949304,155.815994
F31a,Opsiphanes cassina,0,EP1F31a,-90.35658603,16.23353798,160.765015
F31a,Opsiphanes cassina,0,EP2F31a,-90.356567,16.23449402,160.049377
F31a,Opsiphanes cassina,0,EP3F31a,-90.35651302,16.235483,154.222122
F31a,Opsiphanes cassina,0,EP4F31a,-90.357416,16.235023,156.24617
F31a,Opsiphanes cassina,0,EP5F31a,-90.3573,16.23596597,152.795654
F31a,Opsiphanes cassina,0,EP6F31a,-90.35547903,16.23887097,153.364456
F31a,Opsiphanes cassina,0,EP7F31a,-90.35554298,16.23788098,153.88208
F31a,Opsiphanes cassina,0,EP8F31a,-90.35631697,16.23835003,155.3228
F31a,Opsiphanes cassina,0,EP9F31a,-90.35640799,16.23741897,152.726166
F31a,Opsiphanes cassina,0,EP10F31a,-90.357287,16.23794401,154.22226
F31a,Opsiphanes cassina,0,EP11F31a,-90.35733302,16.23696702,151.847351
F31a,Opsiphanes cassina,0,EP12F31a,-90.35819904,16.236519,151.924347
F31b,Opsiphanes cassina,0,EP1F31b,-90.35580802,16.23289903,145.56102
F31b,Opsiphanes cassina,0,EP2F31b,-90.35498701,16.23241204,143.590622
F31b,Opsiphanes cassina,0,EP3F31b,-90.35579503,16.23384601,145.831329
F31b,Opsiphanes cassina,0,EP4F31b,-90.354942,16.23334402,141.464264
F31b,Opsiphanes cassina,0,EP5F31b,-90.35487997,16.23430903,143.435196
F31b,Opsiphanes cassina,0,EP6F31b,-90.354022,16.23476501,140.493423
F31b,Opsiphanes cassina,0,EP7F31b,-90.35406098,16.23564502,140.795776
F31b,Opsiphanes cassina,0,EP8F31b,-90.35404597,16.23658799,136.440292
F31b,Opsiphanes cassina,0,EP9F31b,-90.35490504,16.23525803,144.008942
F31b,Opsiphanes cassina,0,EP10F31b,-90.35484603,16.23620401,138.812271
F31b,Opsiphanes cassina,0,EP11F31b,-90.35571498,16.234792,146.38472
F31b,Opsiphanes cassina,0,EP12F31b,-90.35568397,16.235757,142.156189
F31b,Opsiphanes cassina,0,EP13F31b,-90.35564097,16.23668103,140.120941
F31b,Opsiphanes cassina,0,EP14F31b,-90.35475299,16.23807301,137.232315
F31b,Opsiphanes cassina,0,EP15F31b,-90.35479398,16.23712803,136.194458
F31b,Opsiphanes cassina,0,EP16F31b,-90.35393097,16.23759197,137.102631
F32a,Opsiphanes cassina,0,EP1F32a,-90.36737798,16.22679298,159.898499
F32a,Opsiphanes cassina,0,EP2F32a,-90.36653501,16.22731701,163.122147
F32a,Opsiphanes cassina,0,EP3F32a,-90.36563597,16.22683899,161.985352
F32a,Opsiphanes cassina,0,EP4F32a,-90.36568098,16.22782102,159.805603
F32a,Opsiphanes cassina,0,EP5F32a,-90.36478604,16.22733696,159.182968
F32a,Opsiphanes cassina,0,EP6F32a,-90.36478797,16.22839803,158.436722
F32a,Opsiphanes cassina,0,EP7F32a,-90.36389798,16.22685098,165.192322
F32a,Opsiphanes cassina,0,EP8F32a,-90.36390997,16.227846,162.571198
F32a,Opsiphanes cassina,0,EP9F32a,-90.36392597,16.22881704,160.607437
F32a,Opsiphanes cassina,0,EP10F32a,-90.36302903,16.22737602,166.178009
F32a,Opsiphanes cassina,0,EP11F32a,-90.36302903,16.22834003,164.104965
F32a,Opsiphanes cassina,0,EP12F32a,-90.36213904,16.22688199,165.296921
F33a,Opsiphanes cassina,0,EP1F33a,-90.37134899,16.22412401,159.133316
F33a,Opsiphanes cassina,0,EP2F33a,-90.370545,16.22459499,160.785721
F33a,Opsiphanes cassina,0,EP3F33a,-90.369669,16.22409199,157.823395
F33a,Opsiphanes cassina,0,EP4F33a,-90.36966397,16.22507703,160.022705
F33a,Opsiphanes cassina,0,EP5F33a,-90.36875999,16.22462198,157.895294
F33a,Opsiphanes cassina,0,EP6F33a,-90.36879703,16.22558003,159.578308
F33a,Opsiphanes cassina,0,EP7F33a,-90.36792196,16.22411898,159.166016
F33a,Opsiphanes cassina,0,EP8F33a,-90.36790503,16.22509497,161.04718
F33a,Opsiphanes cassina,0,EP9F33a,-90.36789799,16.22614204,162.96434
F33a,Opsiphanes cassina,0,EP10F33a,-90.36701798,16.22459801,159.257202
F33a,Opsiphanes cassina,0,EP11F33a,-90.36698897,16.22558003,162.442352
F33a,Opsiphanes cassina,0,EP12F33a,-90.36615296,16.22403299,159.42012
F33a,Opsiphanes cassina,0,EP13F33a,-90.4034189,16.22885669,0
F33a,Opsiphanes cassina,0,EP14F33a,-90.36615204,16.22607297,164.47908
F33a,Opsiphanes cassina,0,EP15F33a,-90.36527999,16.22459197,166.258972
F33a,Opsiphanes cassina,0,EP16F33a,-90.36527697,16.22566503,167.54686
F33a,Opsiphanes cassina,0,EP17F33a,-90.364376,16.22413499,165.816589
F33a,Opsiphanes cassina,0,EP18F33a,-90.36436804,16.22508902,167.56926
F33a,Opsiphanes cassina,0,EP19F33a,-90.36440299,16.226078,166.144852
F33a,Opsiphanes cassina,0,EP20F33a,-90.36351099,16.22451796,162.480804
F33a,Opsiphanes cassina,0,EP21F33a,-90.36353999,16.22556997,165.463684
F33a,Opsiphanes cassina,0,EP22F33a,-90.36262996,16.22412502,160.580276
F33a,Opsiphanes cassina,0,EP23F33a,-90.36265897,16.22502096,161.395035
F33a,Opsiphanes cassina,0,EP24F33a,-90.36265402,16.226077,164.671005
F33a,Opsiphanes cassina,0,EP25F33a,-90.36176001,16.22462399,159.833542
F33a,Opsiphanes cassina,0,EP26F33a,-90.36178004,16.22558598,162.327515
F34a,Opsiphanes cassina,0,EP1F34a,-90.37315303,16.22148698,160.800613
F34a,Opsiphanes cassina,0,EP2F34a,-90.37228399,16.22201404,158.457626
F34a,Opsiphanes cassina,0,EP3F34a,-90.37227896,16.223044,157.065262
F34a,Opsiphanes cassina,0,EP4F34a,-90.37138,16.22153099,159.015701
F34a,Opsiphanes cassina,0,EP5F34a,-90.37139199,16.22249097,155.100891
F34a,Opsiphanes cassina,0,EP6F34a,-90.37139702,16.22345497,156.953888
F34a,Opsiphanes cassina,0,EP7F34a,-90.370502,16.22200398,159.852646
F34a,Opsiphanes cassina,0,EP8F34a,-90.37052999,16.22299002,159.412384
F34a,Opsiphanes cassina,0,EP9F34a,-90.36962701,16.22153803,159.84697
F34a,Opsiphanes cassina,0,EP10F34a,-90.36961997,16.22250396,159.061371
F34a,Opsiphanes cassina,0,EP11F34a,-90.36963204,16.22356603,157.639893
F34a,Opsiphanes cassina,0,EP12F34a,-90.36876602,16.22201001,155.988068
F34a,Opsiphanes cassina,0,EP13F34a,-90.36874699,16.22296304,156.307541
F34a,Opsiphanes cassina,0,EP14F34a,-90.36785902,16.22160802,154.814163
F34a,Opsiphanes cassina,0,EP15F34a,-90.36787402,16.22249097,152.987305
F34a,Opsiphanes cassina,0,EP16F34a,-90.367871,16.22347701,156.732391
F34a,Opsiphanes cassina,0,EP17F34a,-90.36698604,16.22201697,153.484024
F34a,Opsiphanes cassina,0,EP18F34a,-90.36701999,16.22298399,154.451553
F34a,Opsiphanes cassina,0,EP19F34a,-90.36612203,16.22153199,152.113846
F34a,Opsiphanes cassina,0,EP20F34a,-90.36614902,16.22247797,155.148819
F34a,Opsiphanes cassina,0,EP21F34a,-90.36614098,16.22346997,159.010223
F34a,Opsiphanes cassina,0,EP22F34a,-90.36523196,16.22193801,156.140472
F34a,Opsiphanes cassina,0,EP23F34a,-90.36525803,16.22297703,161.506058
F34a,Opsiphanes cassina,0,EP24F34a,-90.36435203,16.22155404,155.885895
F34a,Opsiphanes cassina,0,EP25F34a,-90.36437801,16.22249901,159.59079
F34a,Opsiphanes cassina,0,EP26F34a,-90.36350504,16.222007,159.812012
F34a,Opsiphanes cassina,0,EP27F34a,-90.36314302,16.22332304,162.129776
F34b,Opsiphanes cassina,0,EP1F34b,-90.36262996,16.22147801,158.07666
F34b,Opsiphanes cassina,0,EP2F34b,-90.36123999,16.22329102,163.004852
F34b,Opsiphanes cassina,0,EP3F34b,-90.36038797,16.22277402,161.757248
F34b,Opsiphanes cassina,0,EP4F34b,-90.360379,16.22360098,159.532852
F34b,Opsiphanes cassina,0,EP5F34b,-90.359516,16.22132898,161.557495
F34b,Opsiphanes cassina,0,EP6F34b,-90.35950704,16.22230799,159.263306
F34b,Opsiphanes cassina,0,EP7F34b,-90.359472,16.22327803,157.459534
F34b,Opsiphanes cassina,0,EP8F34b,-90.35864303,16.22191496,157.497009
F34b,Opsiphanes cassina,0,EP9F34b,-90.35860598,16.22281803,156.357574
F34b,Opsiphanes cassina,0,EP10F34b,-90.35861897,16.22364901,154.274841
F34b,Opsiphanes cassina,0,EP11F34b,-90.35774097,16.22135396,154.792969
F34b,Opsiphanes cassina,0,EP12F34b,-90.35773703,16.22224999,156.754898
F34b,Opsiphanes cassina,0,EP13F34b,-90.35775203,16.22333301,154.375488
F34b,Opsiphanes cassina,0,EP14F34b,-90.356869,16.22183701,155.827377
F34b,Opsiphanes cassina,0,EP15F34b,-90.35687403,16.22282004,153.031265
F34b,Opsiphanes cassina,0,EP16F34b,-90.35599804,16.22330996,153.518265
F34b,Opsiphanes cassina,0,EP17F34b,-90.35950402,16.22436902,158.998627
F34b,Opsiphanes cassina,0,EP18F34b,-90.36038403,16.224826,160.363708
F35a,Opsiphanes cassina,0,EP1F35a,-90.374904,16.21881299,161.445297
F35a,Opsiphanes cassina,0,EP2F35a,-90.37491096,16.21978302,161.442169
F35a,Opsiphanes cassina,0,EP3F35a,-90.37402399,16.21937097,156.570007
F35a,Opsiphanes cassina,0,EP4F35a,-90.37402097,16.22026096,160.018906
F35a,Opsiphanes cassina,0,EP5F35a,-90.373134,16.21880997,159.986664
F35a,Opsiphanes cassina,0,EP6F35a,-90.37312796,16.21978302,159.720779
F35a,Opsiphanes cassina,0,EP7F35a,-90.373149,16.220757,159.902725
F35a,Opsiphanes cassina,0,EP8F35a,-90.37223797,16.21926804,160.812073
F35a,Opsiphanes cassina,0,EP9F35a,-90.37226203,16.22025602,164.39946
F35a,Opsiphanes cassina,0,EP10F35a,-90.37138101,16.21881701,160.813477
F35a,Opsiphanes cassina,0,EP11F35a,-90.37137799,16.21968403,160.423569
F35a,Opsiphanes cassina,1,EP12F35a,-90.37139199,16.22072901,160.590698
F35a,Opsiphanes cassina,0,EP13F35a,-90.37050703,16.21928003,163.895493
F35a,Opsiphanes cassina,0,EP14F35a,-90.37052798,16.22026398,162.53653
F35a,Opsiphanes cassina,0,EP15F35a,-90.36960497,16.218816,163.693237
F35a,Opsiphanes cassina,0,EP16F35a,-90.36963204,16.21978898,162.644394
F35a,Opsiphanes cassina,0,EP17F35a,-90.36962802,16.22076103,161.096878
F35a,Opsiphanes cassina,0,EP18F35a,-90.36875697,16.21931104,161.066101
F35a,Opsiphanes cassina,0,EP19F35a,-90.36876099,16.22019399,161.085907
F35a,Opsiphanes cassina,0,EP20F35a,-90.36786002,16.21882799,160.723907
F35a,Opsiphanes cassina,0,EP21F35a,-90.36785902,16.21977498,160.191177
F35a,Opsiphanes cassina,0,EP22F35a,-90.367886,16.22076304,156.777008
F35a,Opsiphanes cassina,0,EP23F35a,-90.366965,16.21925899,159.058487
F35a,Opsiphanes cassina,0,EP24F35a,-90.36702099,16.22028401,157.631165
F35a,Opsiphanes cassina,0,EP25F35a,-90.36613796,16.21979099,157.514496
F35a,Opsiphanes cassina,0,EP26F35a,-90.366145,16.22076798,152.332932
F35a,Opsiphanes cassina,0,EP27F35a,-90.36522601,16.21928003,153.922546
F35a,Opsiphanes cassina,0,EP28F35a,-90.36526498,16.22029298,151.225861
F35a,Opsiphanes cassina,0,EP29F35a,-90.36436401,16.22076496,153.019547
F35b,Opsiphanes cassina,0,EP1F35b,-90.36453903,16.21884299,132.862732
F35b,Opsiphanes cassina,0,EP2F35b,-90.36366597,16.21933501,134.132111
F35b,Opsiphanes cassina,0,EP3F35b,-90.36369598,16.22036397,136.550308
F35b,Opsiphanes cassina,0,EP4F35b,-90.36279199,16.21883403,136.030823
F35b,Opsiphanes cassina,0,EP5F35b,-90.36281303,16.21979401,136.670898
F35b,Opsiphanes cassina,0,EP6F35b,-90.36279802,16.22070998,139.253281
F35b,Opsiphanes cassina,0,EP7F35b,-90.36192102,16.219319,140.272125
F35b,Opsiphanes cassina,0,EP8F35b,-90.36192697,16.22033799,140.156921
F35b,Opsiphanes cassina,0,EP9F35b,-90.36103103,16.21876496,143.543625
F35b,Opsiphanes cassina,0,EP10F35b,-90.36104,16.21976299,145.539429
F35b,Opsiphanes cassina,0,EP11F35b,-90.361082,16.22079296,144.831131
F35b,Opsiphanes cassina,0,EP12F35b,-90.36016501,16.21932797,150.094452
F35b,Opsiphanes cassina,0,EP13F35b,-90.36015697,16.22029901,150.345322
F35b,Opsiphanes cassina,0,EP14F35b,-90.35927704,16.21884702,150.164337
F35b,Opsiphanes cassina,0,EP15F35b,-90.35927502,16.21983298,149.57962
F35b,Opsiphanes cassina,0,EP16F35b,-90.35927896,16.22080604,151.006485
F35b,Opsiphanes cassina,0,EP17F35b,-90.35840297,16.219261,146.92688
F35b,Opsiphanes cassina,0,EP18F35b,-90.35840599,16.22031,148.488739
F35b,Opsiphanes cassina,0,EP19F35b,-90.35752497,16.21884903,146.518448
F35b,Opsiphanes cassina,0,EP20F35b,-90.35752002,16.21983902,145.678864
F35b,Opsiphanes cassina,0,EP21F35b,-90.35753201,16.2208,147.906296
F36a,Opsiphanes cassina,0,EP1F36a,-90.37488104,16.21611401,98.840195
F36a,Opsiphanes cassina,0,EP2F36a,-90.37487098,16.217104,114.725372
F36a,Opsiphanes cassina,0,EP3F36a,-90.37489001,16.21798703,120.166794
F36a,Opsiphanes cassina,0,EP4F36a,-90.37403304,16.21663101,130.05777
F36a,Opsiphanes cassina,0,EP5F36a,-90.37403396,16.21759501,128.041077
F36a,Opsiphanes cassina,0,EP6F36a,-90.37314104,16.21620001,134.540405
F36a,Opsiphanes cassina,0,EP7F36a,-90.37315403,16.21710802,139.623138
F36a,Opsiphanes cassina,0,EP8F36a,-90.37314498,16.21804596,141.274567
F36a,Opsiphanes cassina,0,EP9F36a,-90.37225499,16.21661299,146.080429
F36a,Opsiphanes cassina,0,EP10F36a,-90.37228198,16.21760298,144.661835
F36a,Opsiphanes cassina,0,EP11F36a,-90.37137698,16.216154,146.136627
